id,text,author_username,author_id,created_at,like_count,reply_count,retweet_count,quote_count,bookmark_count,impression_count,lang,conversation_id,hashtags,mentions,x_fetched_at,source_pack,source_type
1978136394175230413,"pekerja dapur MBG terbakar itu bukan sedang masak. Melainkan sedang melakukan pengeringan ompreng (wadah stenlis) dengan mesin open yang menggunakan bahan bakar gas, dan terdapat kebocoran hingga ada sambaran api
https://t.co/U8Elpvrpfk",FransJarwo62560,1708783755442479104,1760459443,0,0,0,0,0,42,in,1978136394175230413,,,,tray_material,yaml_fast
1980811429566722553,"Prinsip Zero Defect jadi standar baru di dapur MBG! 🚫❌
Dari sterilisasi food tray hingga rapid test bahan baku — semua demi jaminan kualitas gizi terbaik untuk generasi emas Indonesia 🇮🇩✨ https://t.co/07ko7Aiux0",berthasintia,866764644899209216,1761097221,0,0,0,0,0,44,in,1980811429566722553,,,,tray_material,yaml_fast
1974112204707557822,"BGN menghentikan operasional Satuan Pelayanan Pemenuhan Gizi (SPPG di Desa Citatah, Kecamatan Cipatat, Kabupaten Bandung Barat (KBB). Penghentian dilakukan karena pencucian food tray (omprengan stainless) untuk menu MBG.

#detikcom https://t.co/3kv6BMA7mG",detikcom,69183155,1759500001,328,88,165,41,21,74802,in,1974112204707557822,,,,tray_material,yaml_fast
1960171955690283399,"jadi keinget bbrp minggu lalu lewat fyp, ada yang tes pake magnet sama semacam xrd (?) buat buktiin kalo bahan tray mbg bukan Al-304",pyunitasim,1280731034015772673,1756176387,1,0,0,0,0,148,in,1960171955690283399,,,,tray_material,yaml_fast
1960533380149494148,"Beda Ompreng Stainless Steel MBG Kode 304 dan 201, Mana Lebih Aman? https://t.co/fpM8LLVhNa",detikfood,100182925,1756262557,4,2,2,0,0,5756,in,1960533380149494148,,,,tray_material,yaml_fast
1960943388716392898,"Isu dugaan bahan tidak halal pada Food Tray MBG saat ini masih dalam proses recheck dan crosscheck oleh BGN. Mari bijak menerima informasi, jangan mudah terprovokasi isu yang belum jelas kebenarannya https://t.co/kLS2VvODj6",y0giarsana4,1891364597296488448,1756360311,0,0,0,0,0,20,in,1960943388716392898,,,,tray_material,yaml_fast
1960313033542205934,"Heboh Ompreng MBG Diduga Mengandung Bahan Berbahaya dan Minyak Babi, Begini Sikap BGN https://t.co/1FJXMCJAbb",PRFMnews,150589950,1756210022,0,0,0,0,0,1127,in,1960313033542205934,,,,tray_material,yaml_fast
1975778653826130059,@hrdbacot gw bawa bekal pake stainless kalau makan agak bunyi berasa makan pakai ompreng mbg,hiakucl,1371714760127909892,1759897313,0,0,0,0,0,1080,in,1975764859171315803,,,,tray_material,yaml_fast
1975371230661517379,"Kalau food tray MBG produksi Cina dalam proses pembuatannya butuh minyak babi, bukankah tidak menutup kemungkinan kotak-kotak bekal stainless lainnya yang dari Cina juga pakai minyak babi?",uuusyyyy,775909968,1759800176,1,0,0,0,0,32,in,1975371230661517379,,,,tray_material,yaml_fast
1974734553089785992,"@404_null_404_ @daem_MIA Ini mah bukan mbg, klo mbg pake wadah stainless steel",_Eiji_ch_,1514673423955345408,1759648380,4,0,0,0,0,598,in,1974667233701105901,,,,tray_material,yaml_fast
1973628224082182520,"Sebuah video yang beredar di media sosial menghebohkan publik, menampilkan aktivitas petugas dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) program Makan Bergizi Gratis (MBG) yang mencuci nampan ompreng stainless dengan cara tidak higenis https://t.co/j1DvXZCo1O",blackshark7890,1735243382023393280,1759384611,194,30,124,7,11,10518,in,1973628224082182520,,,,tray_material,yaml_fast
1973626636118663516,"VIRAL DAPUR MBG MENCUCI NAMPAN OMPRENG TIDAK HIGIENIS👀‼

Sebuah video yang beredar di media sosial menghebohkan publik, menampilkan aktivitas petugas dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) program Makan Bergizi Gratis (MBG) yang mencuci nampan ompreng stainless dengan cara tidak higienis.

Para petugas terlihat membersihkan nampan tersebut di dalam bak tanpa menggunakan air mengalir yang steril.

Dalam video tersebut, tampak tiga pegawai pria sedang mencuci nampan menggunakan spons. Mereka mencuci nampan dalam sebuah wadah berisi air sabun, lalu nampan tersebut dilemparkan ke dalam bak berisi air mengalir yang kondisinya tidak steril.

Berdasarkan penelusuran, dapur MBG tersebut berlokasi di Jalan Raya Tagog Munding, Desa Citatah, Kecamatan Cipatat, Kabupaten Bandung Barat.

Akibat kejadian ini, operasional SPPG dihentikan sementara karena tidak sesuai dengan standar operasional prosedur (SOP) yang ditetapkan oleh BGN.

Via IG: ayobandung_official
#elshintaviral",RadioElshinta,121640063,1759384232,1059,185,598,97,143,107388,in,1973626636118663516,,,,tray_material,yaml_fast
1973576682645942626,"Sebuah video yang beredar di media sosial menghebohkan publik, menampilkan aktivitas petugas dapur atau Satuan Pelayanan Pemenuhan Gizi (SPPG) program Makan Bergizi Gratis (MBG) yang mencuci nampan ompreng stainless dengan cara tidak higienis. https://t.co/g4ARZ4m3xS",ayobandungcom,2985307064,1759372323,0,1,0,0,0,247,in,1973576682645942626,,,,tray_material,yaml_fast
1973047894493331960,"@JkntolwihDongo @GoodRecom Coba dipikir secara jaka panjang kegunaan MBG :
Uang Pemerintah terbagi jadi 2 = 1.Untuk Membeli bahan produksi ( alat masak, bhn mentah:sayur, daging, dll), 2.Untuk kegiatan produksi(masak, gaji, tranportasi, kebersihan, wadah makanan,)",Syradhan_27,1629748892186316805,1759246250,0,2,0,0,0,38,in,1972640942344765910,,,,tray_material,yaml_fast
1972808128455754208,"@Nurulygkaukenal Program MBG ini mmg rawan disalah gunakan pemangku kepentingan ntah lawan politik maupun kaum globalist yg tdk menghendaki generasi muda kita maju. 
Bisa menyusupkan racun ke makanan bisa mencampur racun dg bahan baku wadah/nampan MBG.",Xura2505,1844623937306755073,1759189085,1,1,0,0,0,45,in,1972492392562631038,,,,tray_material,yaml_fast
1972662317939638469,@txtdrimedia @grok apakah wadah makanan MBG ada bahan tidak halal nya?,sbachri1981,2660555340,1759154321,0,1,0,0,0,22,in,1972100946571198865,,,,tray_material,yaml_fast
1972585054074483023,"Krakatau Steel bikin gebrakan!

Food tray berbahan Minyak Nabati dari baja berkualitas untuk program Makan Bergizi Gratis.

Siap saingi produk luar dengan bahan SUS 304, halal, dan higienis👇 #MBG #MBGSerapProdukLokal #Hilirisasi #update #news #seketika
https://t.co/QX4TG8ffcS",seketikanet,1696426676065038336,1759135900,0,0,0,0,0,117,in,1972585054074483023,,,,tray_material,yaml_fast
1971995540763418794,"@prabowo Coba dicek Pak, SOP mencuci food tray MBG aja modelnya beginian, saya kuatir bahkan bahan makanan tak dicuci langsung masak. Ini bener2 keterlaluan pengelolaan MBG serampangan hanya demi cuan.

https://t.co/YqQj2EzxI1",KampretPolity,1654641530429378561,1758995349,0,0,0,0,0,0,in,1971995540763418794,,,,tray_material,yaml_fast
1970984737427919174,"Minimal pak, EVALUASI! Cek pembuat atau dapur MBG
2. pembuat udah terapkan dasar kebersihan
3. bahan² yang digunakan masih kondisi kayak makan
4. dapur nya dalam keadaan basic kebersihan
5. alat makan (sendok, garpu, wadah) bersih &amp; dibersihkan dgn baik
6. Menunya tahan lama",jimbrong40,72004925,1758754355,0,0,0,0,0,76,in,1970984737427919174,,,,tray_material,yaml_fast
